ID,Is_Lead
LUOAVVM6,0.051878062
K4ZVH7XV,0.846949244
JK9JMX6X,0.049490348
F2YRCJES,0.054860866
5YSROMUV,0.061383135
MRBUGIYC,0.058374606
B4326B8V,0.823675533
NWC9ENRI,0.179145705
H3Y2B9JL,0.052778844
VXT5MJ5S,0.052961662
XNPVAK7G,0.088401258
UWXKMWJR,0.866182546
6BB79Z8K,0.055133981
3HZCALBS,0.367316913
NYLWBSYR,0.054612951
KGYJDOGD,0.160634186
6RYLQ5VV,0.055143183
Q9OAIP5L,0.29211252
MRWESNZM,0.737346887
4EVZFBB4,0.510394277
WHFFDDEE,0.132175985
7KWKBYPH,0.066018531
SZ2GBX92,0.051856591
LUC4MZPQ,0.061451212
882JNDJJ,0.112128433
A5FG7XB7,0.059369138
HVKDCDZY,0.19130734
MA73SKZM,0.838136969
SGFCAEOP,0.118897997
DBAASMAF,0.025770571
4JXHJXZD,0.766631493
GAZDBUSV,0.048278647
EGKJZSZX,0.054860866
AMUVSYNX,0.79442442
FOQSQDJW,0.069439503
7QTFB2VH,0.151259677
C5RQDSJU,0.051108062
CQVFKJCB,0.992279949
LM5MVTKL,0.253569459
H8SFRVA6,0.054531947
JGJ6AA6H,0.052685895
PRQJ8ZFO,0.078112987
6DHXFFMO,0.022979761
SWENZAJS,0.049954014
QESVLOEK,0.053709552
A73MWRZB,0.826607379
KVZU7N65,0.052061923
D2Z7SW5A,0.054891568
EQTS8RYV,0.257500072
AHYZPRYW,0.125403504
FYNKGTIK,0.181805268
9BX2NZZS,0.497595695
KUC6YBPG,0.885880018
CPCW74WA,0.061565498
QLHYYDOH,0.022689032
MA8PM2CK,0.022901534
GEVMGWHV,0.042455215
KAVHPUDJ,0.036173128
JEHACAUP,0.364400223
JBDARPJV,0.053057262
ZTYPR4NZ,0.239356856
JFSN2OYI,0.422801199
JYFA4QNY,0.071771984
FUCPKDUE,0.046531451
IKCIVTHP,0.059630857
D2B5JBFZ,0.529546428
2ZV3FV4M,0.179512948
BXZDPBP6,0.378078089
V2TYGGT2,0.276060896
KFS3MOSR,0.069763065
DXACYDDH,0.040805947
EUDJ73UQ,0.0522073
KNQQKQWU,0.835628647
EDT7F5MU,0.021194566
PEWUYRUQ,0.052778844
YFKXWAP4,0.751143008
DEFGAFXA,0.216140784
UYV2BQWS,0.823862354
BNCGZCZF,0.037139223
LDQDGAYE,0.883924709
5CJGTASD,0.047534576
NDFNSIU2,0.271173576
FX85RDXY,0.054437599
EAYVQVML,0.217572702
ZTZ4YCPA,0.100478364
ZXYGFORS,0.030293098
2V5F4D2Z,0.229111204
GATDQLHO,0.042752301
NGFCH6MO,0.756624873
9MBWDXXL,0.161401467
M9EQBHUX,0.051151988
S8H6JP8U,0.102753915
CK4RG2UX,0.307445189
PTPU5RIY,0.348680522
SAYFSVYL,0.051904827
I8VNTD2U,0.052446201
BSSRJBH3,0.232047859
JU6WFFVZ,0.052640504
FSCMGBUH,0.052219919
MJ9OG4BC,0.644942322
L8STYC2L,0.052961662
3RJQNQHS,0.51765901
PX37UHPM,0.058423078
86E2YIYF,0.040465129
SPKEVZI4,0.02214453
AEDX9UDS,0.264340128
H9TG2KTC,0.074038989
4ACY34FQ,0.074317467
FOTEUKXZ,0.054950721
NZM6NZ4U,0.811561119
ZWZGDQRQ,0.854827855
M5RWS6MX,0.473431845
JZYIQ7GC,0.997186257
73UWCFWU,0.254890814
CN6YSK2H,0.052459681
DRGS5SIS,0.298701878
J7C7JBUU,0.025752
GNHTZO5B,0.991472365
3JRPMZWW,0.053471413
KDFETEYD,0.066466213
EQN6STXD,0.056683833
QGGBZQRT,0.813504919
MCNQC8WJ,0.023425029
JEZ7YA43,0.158617885
NUPE68Q7,0.023719413
CBVCYEMU,0.311562208
G6VVMQVZ,0.051060434
E5CASEIN,0.17008272
NR6QHC3U,0.153935514
FJA6CSEK,0.488881225
A2MGUHXA,0.052641455
GFVWCKXY,0.637115035
FTNHTMHH,0.161887464
VTCENLX6,0.842712033
HRCGTTW6,0.067493105
CXX95GGB,0.201635464
8UXA9XH4,0.258952743
KEOAHJXU,0.053176763
VYKZBKCJ,0.832516125
BC7XGMCM,0.071018732
LITVWFGF,0.052128938
3TCORMUP,0.097623832
VVHP9IGA,0.050110518
E54KHNXU,0.44267747
4EFYHDUP,0.457323859
M5NCDPKP,0.645952908
WXGLEZSF,0.101261174
8LNKBBY4,0.052459681
CPSBDIKM,0.248476461
H4CPTNWH,0.080595591
ATCBIGQ2,0.807208759
9JIMFZWV,0.052640504
4BXAY55H,0.052640504
TN76AALP,0.825791522
NWE4KZVS,0.052640504
BEMBYTKE,0.523580045
R4ZGPKS6,0.097278335
NOLQZHXE,0.567209638
WANJ8X5K,0.05099749
HVG9WE8F,0.06889335
6JDFPRM2,0.047635325
EWJOEKZT,0.052302873
8SOTRGRE,0.47473619
ADHBMDQN,0.248900092
XM3EKAMN,0.054555669
54ODUQXU,0.319450779
PFURFMTE,0.254203475
VIQGG8D6,0.209787945
3YGISZQ9,0.052070375
VJRSJXPC,0.047042606
K3YFNRAY,0.094974858
Q3VH5HD9,0.02415814
5L7XFT6X,0.848321294
BIQAUZC8,0.581332
ECMZHSKW,0.203440527
J6GK2N7D,0.051377945
HQGHSONS,0.429729367
WETRYEQS,0.402364246
NKYK9ZLK,0.112382063
MFVGL9HP,0.473431845
2G9VUNSJ,0.051392477
EGGQZYEL,0.022686842
K4EIRNU4,0.078854143
TRQT8PI6,0.054154058
2MBRWK8F,0.050937506
C6LNJNML,0.852811722
ZNNZM972,0.996770484
AMTBTJYZ,0.146709392
JOVIBHDM,0.29622387
XUBCQIEQ,0.17614631
5OACSFEN,0.837947433
FQEGBVJC,0.148039477
H85UM86N,0.050134424
KRU8DVUL,0.462585346
DJLBVCVJ,0.824130423
KXM4LJSY,0.277839401
SPAGQX92,0.055486245
NKTVKMG7,0.052206178
ABSQUQUE,0.035656752
IB6XQQTR,0.488423302
BD8A2KZG,0.157102792
GREBKXBK,0.090206547
JBBPIYO8,0.05143917
KDOHUHVV,0.827095142
JCARPQUR,0.052961662
AQC8SKY7,0.052112718
DW3HOMMB,0.06576349
TW6MSJVE,0.021531086
9TB7QKIO,0.0772731
C8WWEBQE,0.05934359
AKPGYJOT,0.030160937
QAQQQ4QV,0.512410815
HKYYTPHC,0.049606476
3DNA4X4T,0.258192248
MDAOZMAK,0.099853492
KMZK7HCP,0.590680383
DAODJGNB,0.022547496
TQRCY3TY,0.049954014
2OTDZZGF,0.363152897
CHMKMJXW,0.204148883
MW2DNWXF,0.991842867
CT2BW5PK,0.334366859
Q25CNBPA,0.342421435
BSPZTMFR,0.978444869
B6BYZ9G7,0.17852774
GHHR4HSD,0.053019983
GQQQUSZ3,0.33410153
GJF9HUMP,0.035634045
SL7VRRYX,0.533124691
JCSLFJFT,0.062093164
WRKZIR8Y,0.833477934
BKNNTXII,0.025235957
KKSA9KDK,0.360075337
DV3SOC4N,0.844508068
KTJYS4KR,0.052388248
NT848M4T,0.99205864
DMOLVQHW,0.054527849
WBJHMJLW,0.054527828
DXAKUSHQ,0.851523317
FMYH77KQ,0.036554339
JM4KEQZS,0.192057185
EY7NECSE,0.117724082
E4NPQSSP,0.814075939
RGLV2V4A,0.139741523
JSMHTN59,0.859559922
H5TB3CVW,0.051890288
DUDWWPUQ,0.856200298
CFBP26Z6,0.380564452
NJMPRVBD,0.469056195
NQUS9KSN,0.077260627
7WJ9YTS9,0.029302119
MBNYWLRG,0.05398203
3WEK8M8A,0.340859809
OAHGXGLF,0.07106948
KVRLDSEW,0.116828078
7EANH48H,0.178633243
9O74ZTBZ,0.051899657
KN9HSVKU,0.846227483
QDQK8PES,0.134222735
MXQSRUNS,0.042651958
QKD7RULL,0.629759686
BXCBEG7F,0.981705517
KSXVZJSJ,0.501740012
VFELSXYX,0.839501053
NWLZZA8F,0.049451464
O6MQUHTA,0.100190613
U67BBRPJ,0.060389234
MNBNN6AD,0.025308102
87MVKXYP,0.037836913
LRIMUMBN,0.840806481
8GNN3YOK,0.086973563
KJEQXV97,0.596350731
BFWTZMCI,0.051297676
H64UMIHU,0.427051457
GE9NEDKD,0.051890666
IUHTFWE9,0.056588985
4AHDXUIB,0.051207636
9IYK9RKT,0.068204428
KJ4GKTWX,0.087009765
NUKRYAQE,0.841437478
XZ4DRKOU,0.077537268
CRVXUJAM,0.037941144
GETZHMQB,0.116828078
BX2B7UWL,0.051878062
UCDUX99Y,0.054152551
IDWQBZLW,0.056176274
JN8E54H7,0.831769648
LS4PEJDQ,0.044898803
HUDNQTUG,0.092349846
GORCKCHD,0.024536324
U8BYRHTZ,0.057984777
IT8TXBHD,0.172803157
MMRUFX7H,0.171631409
SFS6IJLK,0.055403254
GMTNPTFT,0.422801199
IMD2RFVU,0.051412267
POYCLS4H,0.306864608
LTZH4W8P,0.296084776
BVS8T5KM,0.828699392
8LAWTAON,0.026505093
TYP99B8Y,0.051941605
EY5YYHEG,0.371087973
NWR5TOVG,0.049451464
CMHQMG9F,0.051063294
MM59JRAJ,0.360294732
5UXAZ7LB,0.359589201
IOTHQ7TT,0.832862108
EMWIZWGH,0.843131727
AFB2HKUT,0.200243299
J74VJ7JJ,0.41424623
8SNTASPE,0.862372035
CPQFHYE9,0.038435284
UIHKCGHD,0.055021627
E8NA3KW7,0.17618175
3FKGCMA9,0.05132462
DN9V8ZYI,0.053017452
BAGVIYZD,0.051041054
B23S6NYF,0.021724145
GPTYU3EX,0.051662756
IWXH2RYA,0.054940178
5X24BPWZ,0.112007003
BQFDYNYY,0.108473705
KG8JGIVH,0.035875613
AHHHCGDR,0.059177787
ATIYOX2X,0.192609911
JX4MMNBT,0.825711976
M8SGTU4A,0.166979959
QPZCYBT4,0.045184094
XNIDLCQM,0.295568432
3GDEONMZ,0.17486044
2ANG7CEL,0.054381375
2SYWQBIT,0.46941095
9P3GGNJC,0.053766991
NCRQGDRQ,0.210707052
OWIZ3QX2,0.44490731
P8LB3S9J,0.053852522
FZR2SBXF,0.023225215
ELAKYZB9,0.260398673
GD6XKESU,0.058468418
H87KQM5B,0.025548446
JEENSAYE,0.055221842
N2FDGKXR,0.849744949
TSKPFXOR,0.053590977
CYMXDGNM,0.738217134
BZHJRNCU,0.488445379
ZZNW9VKY,0.047510586
MREGM6QS,0.443622512
43JTYCXX,0.051667048
NWDSFHZQ,0.110695038
MVJKIVBY,0.028242388
E75PM5YY,0.045191621
YODKOU9K,0.054110302
MZAZS3VT,0.02307876
DNKAS4VJ,0.857286028
FATUPWFU,0.022197501
DX9JI4OY,0.076817963
FWHSRA5E,0.067932179
EUV8PPJ5,0.023287636
PXEWSAYF,0.186945762
BVC3C2CC,0.824159774
RXDJRBRT,0.069467001
YRI5JJLR,0.853163564
WVN3D85S,0.052083024
6XHSBHXV,0.286490233
MFONXNRJ,0.995943144
YXC6LIZD,0.053057262
5GTXQN84,0.84455671
DMLSPWLB,0.022396399
IZCPKT4C,0.867376255
Z7HGNKZL,0.20419588
D2U9ZK8V,0.055746474
GM7UW7WJ,0.078224561
WXGEUN2D,0.255816896
FL638H2E,0.055125328
I82CAP59,0.062943652
KC5MPLER,0.45647891
DUKQTUS7,0.059874092
337IRZHZ,0.076937654
RQJVTA2G,0.054826332
NTUBERTJ,0.979875572
LCVXVRAS,0.051458162
S2PYMZPX,0.055512232
4XCXJMTR,0.502183628
IJK3Y2JS,0.05179321
AYS36S32,0.561651917
A8LQXEFE,0.039466418
BTKFDTNN,0.027848527
PVMYAUFX,0.189348758
KX5NBXOJ,0.241680775
EYJ9JP9N,0.264530844
2YKBK9YZ,0.036233143
LSV6DMFZ,0.088784439
EQDDESEU,0.335457209
M6FRDYBP,0.053766991
UUIWVPUK,0.092393475
D5FXG6LQ,0.841769585
VPWVO6YE,0.043282115
F3WYRNUG,0.419160655
E8REGPV3,0.056186537
IDIZ8KMQ,0.05009032
NZ8Z67CD,0.055034401
SNXGSVST,0.168600492
JHHOU8SP,0.179468677
UXMJU5AT,0.055720796
KPL4XWAP,0.323059721
BQR5J5FM,0.060795955
FDSEMPDU,0.193127216
D5IDC8UV,0.155465556
PT3JMDXS,0.185593427
U3JVF3OC,0.06572439
GO7LSJAC,0.114968439
PA93ZISH,0.023063089
ND4JXJXE,0.221540406
OFFHU6YF,0.433424876
SCGRLJ8G,0.023680997
3E9DJJYJ,0.039139941
RPGFSNER,0.054800098
K7DETZS9,0.853702752
VHZBZ38B,0.58723475
8WKYJZEG,0.429399924
I9RWX8MV,0.997834878
DPXG5FCD,0.839776104
KAVH7Q4P,0.041474033
EUTBC6FN,0.355971289
CYODLVZJ,0.166788547
P9PKXHZW,0.036108483
3TJVU5TD,0.07304221
BWQTR4RC,0.051458162
MERQISXB,0.053358074
BUQZ9CUG,0.265655547
K5VV2FTA,0.099249401
KJRU3DLU,0.054460489
K5AEETVJ,0.053337492
TMBZTVLZ,0.041477622
U6JDWD5W,0.029867772
C8DAYGTN,0.15858907
5D3YJAK5,0.880040722
DYQYPZOB,0.997305318
6YPXXNAA,0.052108542
FUU8HWKG,0.080970009
DG7G5DK6,0.836918039
Q3ABOAAK,0.515051015
MJGY8RUS,0.349449661
ASLNRFVU,0.114908514
8VFYA99A,0.05009032
H7YASKCT,0.257330318
7PUYIHQN,0.037139223
3FEHRSUR,0.2004611
5SSKQ6YA,0.252245569
KAB6INKC,0.052083024
FUPQJX8G,0.441540392
ESANPHJU,0.097910734
FTWFKPK5,0.376251164
ZCE4KDLA,0.489833339
F6FDNBZK,0.258240111
KVWFHNAZ,0.859559922
4NT9WQ3S,0.128806407
YNBUCZ8S,0.112566992
FQG2OMG5,0.807986227
5MZCKC6D,0.411024692
BPE6RHSF,0.055686908
KCY6RU7S,0.871072379
LUGGAMKQ,0.838254808
9ONJTHC3,0.067951339
3DLBRYWE,0.052108542
UA4WXDZV,0.064367407
EEROYYUK,0.054622476
CW2ONUYG,0.264530844
ICP23QRN,0.832679185
Y7TT4GKC,0.038406783
9PSEJCR4,0.857420946
GXUNWQKK,0.022759888
G5UXI9CV,0.151938413
NMUC96EW,0.052142527
E8HGPYCE,0.05176782
BH6SDZBG,0.062238544
KCBN2IW3,0.844024642
4UDKBA3C,0.112406827
FNCSCJSP,0.051890288
DE4CMD8B,0.021633296
C67DQ34D,0.119438294
J5TNMUSO,0.054532424
XVDMZUG9,0.052103995
JINT9BST,0.056046683
8TIFZKUG,0.101080248
8K5TMIZU,0.225651488
VSEGSHNV,0.073112889
LTDKV7YU,0.037356523
9VZJZQBD,0.198827475
AGYCF5CR,0.143461257
MJXLTMYZ,0.051267987
3LTS5WMV,0.066282985
COWPHSAR,0.021827251
ABKTZZVA,0.051327974
66LXZCUA,0.025378525
3MIVN82D,0.038578003
G7KD38UT,0.477537603
8KFWGPP3,0.055835725
6B9VZAAQ,0.069618535
96QKAWTK,0.195185342
CRQ7CYHM,0.426733381
5KTMN9RH,0.536410188
CQ2YPFBS,0.073462498
GW3N3RD6,0.053346734
FNY764EH,0.056494598
HY3SWCVS,0.061919874
FHCRNWPA,0.074869938
LFVJBAJS,0.470040217
HQARLHJG,0.049954014
JBJWSGB4,0.054249637
AMHCUWCR,0.992271685
GDERKKJE,0.302691194
I3XFG9WA,0.838672772
N5NVKCI2,0.052641455
NBRBCZQM,0.565074058
MAMO7ZBU,0.594510226
FE2HHGW4,0.052640504
AGNUSASF,0.487700361
VQQWGHJJ,0.091177641
D2K5NCR5,0.348220807
XVFXWEAF,0.051667048
QALRTHLD,0.125084075
9NAVE7LD,0.388472638
VZP8PJNH,0.046259333
R2FJUYGS,0.07759624
YMAMD37W,0.348455206
KPQLPFWR,0.467282259
PDXAVFB6,0.023487338
PTVLL9QU,0.47695679
93RPIKY8,0.088372103
BKMVUJMR,0.371020742
YWK4SQUU,0.032603683
SMWV4BJO,0.054891568
KRZFCREZ,0.187932764
IR5XGUSV,0.052778844
DJTC6AFO,0.366273026
C9OK4RFF,0.052641455
NZEVEQGQ,0.363630269
KXKHFQFV,0.1855452
NFUPCZXB,0.061890219
CJDI8XHW,0.051212662
DNFYAUGI,0.054826332
TD9JIS8Q,0.079304277
75PYSUE8,0.154639648
W53C6AG9,0.051667048
AKWCBJBE,0.049959
2E7HTEXS,0.822524862
NETFQRKE,0.053352577
KTFVRFQD,0.078835478
ZBZROIM7,0.814351425
YT2MGBBV,0.054891568
M2XRUVFG,0.054214162
HS6GLQML,0.054631577
4RPA7W4W,0.051903951
PPKKJZWF,0.07075008
D8AI5FR5,0.052061923
XCHL3RCK,0.048278647
KMWYLEPP,0.055512232
FTQIDSE5,0.053249527
BCCMWKWQ,0.12145565
LTATRNLE,0.494059538
CFKSTUNT,0.072860242
KFXMCNHX,0.051903951
3KFBFB9V,0.993271037
2HFNEKWV,0.381021191
AAUM9BRM,0.307896031
UTRZHCHV,0.454902245
MFSCNRWO,0.281802034
ATGNKF36,0.848124233
CFPOTLSW,0.051878062
PDV6RZ54,0.108863823
AKYTDSV4,0.148039477
NEKQJQ82,0.482270982
8BTNQGMV,0.054860866
NNWPXP9P,0.861794835
C36O2GDR,0.815410598
IQRKUWKT,0.045501173
YIXPIF2E,0.051046515
ATCTJG3B,0.053471413
BJAWWGUH,0.051941605
3PPZNYTP,0.055468255
BAVYYWKQ,0.188281515
BNRQAVX4,0.047158829
QRVNG4AS,0.093260993
8BR9RKFU,0.107199922
9DBFKPG8,0.477179442
JSEQX3J6,0.050461843
BLCIQAA8,0.023136836
GP4ZRBIG,0.228072748
FFNSWA95,0.141430023
GF2RABVD,0.142961022
9NZREFJQ,0.051878062
ICA3TQHK,0.853103734
2WNDJ9IJ,0.051267987
H5H7W4YR,0.197917842
L5T6JTXD,0.423464397
FVYHLT8Q,0.051757363
JMI6N2TM,0.159627967
C9PSCPJJ,0.164966654
IDRFRIDT,0.037941144
PYACKPP2,0.064666107
JMYML8AH,0.053358074
HKVE84P7,0.336748679
WYKGMFGB,0.556823335
3QTNBPMN,0.052560751
P4DUYCZA,0.084174593
CKPIEKHQ,0.056809738
WCRFSMEB,0.0601465
M738FJJD,0.201438908
YFWXMNLN,0.051302789
HJ44D3HF,0.21294762
7BM3YFGP,0.055432717
A66ECBN6,0.033488881
UN6B8LMG,0.810751725
CNFNFSLB,0.201829067
DEPQ994N,0.055021627
BY8CCYVU,0.205401747
NEJMJU7B,0.069544853
5HVT6GH4,0.051458162
BX9VUUBX,0.053185347
NEFABHNR,0.063535963
EZDOU4J3,0.249600547
ABOKZ9RN,0.053514796
JX4XMDSG,0.0522073
F9MXEC5X,0.985715902
XN5KXYPW,0.114957913
F9PUZSVF,0.18152737
DSMWAV29,0.090598563
PWHK3VCP,0.86665031
T9D5BV4S,0.867369501
GQ2RZPWG,0.34286154
FFGW3HRP,0.359224892
AQD4ZLD4,0.836715109
SUOCMEBH,0.86731178
J3ECUWZE,0.054675645
AR5VCWHO,0.63890502
UPSILZM7,0.07832983
AFLOVRVP,0.055125328
KBZTHJNV,0.165439465
2675S8HD,0.045113126
ECNHK8RV,0.418324882
E569UNJV,0.169189248
JDZTQCPS,0.023027689
XQTSHQRF,0.053358074
23HRKDA9,0.824054137
GZFCA9LN,0.059593998
5WZMK4HB,0.482851665
9N5PYEYK,0.04425994
BQJXZPUK,0.039215084
KH5BDMXE,0.857447033
LBECQTWP,0.077592827
2Q598U7N,0.249861811
KXSPWNZR,0.151727833
RIQJAHAK,0.555580889
U7UETKZS,0.049606476
7ARDK7ZB,0.463852222
AWT2PGB8,0.455850066
5VVUZDJR,0.146414489
HT9NJXPG,0.790944395
YQGNKWOZ,0.074091588
EP8GTQ5N,0.088784439
JNSQC8YH,0.171408616
YFCPSE2B,0.321020914
ODBJ2YBJ,0.841127761
ZIEWYSHT,0.992697266
9EGUYNUU,0.039275913
PFMFE5JX,0.200306164
273UABBG,0.869656436
CGXCEB2H,0.392927552
GNACDQUV,0.079119919
J9JANBD4,0.053380223
7H2V75LQ,0.465316954
8YJVF3CM,0.795907266
E9UYWBHY,0.134160284
9HTBHEZX,0.053042836
8RHDDSSY,0.80818959
JMNCOSYJ,0.274770888
TYNHX4E8,0.025324509
BYRAXPHV,0.514637644
A5IU8ONC,0.051362736
3FCJSEYE,0.194189602
6HY3TZC5,0.052061923
EERZSMHK,0.073423674
6TAGNRFM,0.053176763
8WRYZGMG,0.275331585
FAULNJMV,0.280546837
ES23GLHK,0.282884526
IR9STINH,0.530580108
E28ASJLS,0.036349093
IDBVREFJ,0.833127723
CZ5UA66D,0.051055343
KRUBMQND,0.871185441
HNQSKWXB,0.069300591
U3346MKR,0.838380332
JYBRTJTL,0.210410102
9UMIFBTT,0.402687375
CGNKKCNB,0.859172695
IRCTGKQT,0.085544258
JQCWNSHA,0.992766112
XHUJBL28,0.176851265
S2K7ZGQD,0.345712151
NGMNWSOE,0.131426815
67VESX2K,0.11007744
NSUC8YMQ,0.473733829
EM7PJSFC,0.151168458
ROOJTRTS,0.146589518
AVYSPJZG,0.034334879
CHRGZBNQ,0.061051491
NAEDDWSV,0.159248838
PNWRAYSX,0.140328069
FUK6XRAR,0.069822856
3WTEF2KQ,0.814605925
WBVDFWGH,0.051772501
WVFKBVBE,0.052083024
MMU9UCQN,0.050110518
LIPWR88A,0.295236692
DRVU3VCV,0.410482605
XXUWMQMX,0.047115564
L6BJQNMZ,0.081532
3EVDH3AB,0.228236281
NV33KBRW,0.079403188
BSAH7MQS,0.078146377
BXVD5SHN,0.551026359
JUWABRSB,0.053678549
ERVVWWTA,0.867713621
BLBSNGX6,0.053852838
FE2EFIBK,0.056937866
MTNRR7OW,0.490627288
SU2U7UN7,0.040525561
SFLKWKTA,0.853465767
E98HMIEO,0.106831066
YXGGDVUJ,0.103549766
4VR4CBDH,0.560992513
KS2ZKFHH,0.421158622
2LM2MP6V,0.113040465
H54YGEM9,0.174868585
YFXU9DT7,0.95685245
GFJ8WUUW,0.064162933
EMYF42DS,0.052401198
T9ENQYKC,0.10014704
DE8ZHXDU,0.475627191
G5MF2J27,0.83672134
9TUT9NMY,0.05179321
WFDLKCCP,0.0522073
Q7LVAZDR,0.120481898
K44M8M5E,0.424933862
LEM7TATR,0.192942884
YZIZE7XE,0.201635464
NQJGQNDF,0.05768864
QD3TZTW8,0.074543044
UIW96VJD,0.051654098
DACWHHJC,0.819999728
AV7COXAP,0.145099523
8NGEC5I9,0.053594134
UXIPZF9J,0.349833966
XYKNKKWX,0.154081348
EJPINM28,0.829762726
UCFCKMQP,0.144716464
POZULANO,0.993954918
ALF2EUEG,0.870454033
JDMBR7QH,0.190031485
2CFNFXF9,0.265891694
TI4WQERV,0.023487338
HFFM7IS8,0.244961925
K6BGBSTZ,0.831090834
VRVTY3DB,0.976306893
G856DC6Y,0.279304622
QKMYNQVN,0.396079589
5RFCFBZT,0.057213657
SVKJPVRV,0.045932506
H5WAGHTA,0.850762613
L8CX5AEJ,0.033176939
QWQHCH9G,0.09192581
NRBRY7CQ,0.06697468
DX4TUXNX,0.051458162
NA2IGZRY,0.059464952
YXRU3AL2,0.055138235
AMGAEBIW,0.471707869
O23KVRQY,0.162114542
Q6VGJ4RE,0.044942121
2PPHEHUD,0.05179321
UECGBROD,0.428131846
REKS2PC3,0.021281881
3KBXJMLY,0.299002605
6VAUCR7L,0.05884733
FRWC4OXC,0.023459089
NFFBHXV6,0.210013998
WXFBS5UD,0.053814035
HPC6YFHE,0.83282225
AFQQ8CTX,0.053249527
VJKCQ6AT,0.034334879
4CDMUEGY,0.076148361
WNVHXOM8,0.348135936
N37RFWAN,0.994630185
EWZKJ7RS,0.081114882
QXTFMZV6,0.338092575
XKBCKVUY,0.100478364
EFBIEVTP,0.021531086
A6W6NHBX,0.052021086
GY9D4RPQ,0.165744577
NOP4UASD,0.176417968
BB2T2R3Y,0.153587833
NVGTTBPR,0.067672466
HC4DPCYX,0.120026358
GT4TSQUL,0.056344856
6K84JUPV,0.8270894
HPKSAJHU,0.816602965
ELMYJ7BW,0.089168985
DYXYINRH,0.25089777
GTGDVFXB,0.815144011
KJWSWAQM,0.035638579
NKGSGIEF,0.051667048
MKNHT8WK,0.059778243
AQKHCRPC,0.052780528
53SWGD5U,0.489780284
CQTHDKXJ,0.07319131
GBBU5VPA,0.834474261
VSMSZ7TQ,0.053400473
ME9VTZCA,0.053852838
GMR5TZJX,0.07175693
7RM88XAW,0.055380513
6OGXU7TM,0.056415507
ATSFUUQK,0.4110275
5DY8DSEC,0.052070375
FC4OHYMX,0.04805702
2C4S2LAA,0.073078201
9ZMFZCXB,0.858052102
KFD9BGYI,0.069561046
EYBSGHFL,0.049954014
CGUMNDMK,0.210385939
KRTWWKRC,0.1815752
DU2XIZRM,0.052322131
XNPOYZPQ,0.039144897
8WCELPEX,0.075069227
QUSWJQTA,0.839763278
4UHARFNS,0.059246505
P6AARZSC,0.477537603
FFLKBKP2,0.023045249
DGOFYEW4,0.052780528
THV4BKZL,0.256482199
2YMNIPWU,0.053471413
HC5CSJ8C,0.047188656
L5WFM4JC,0.046951426
54XH7XIC,0.108863823
AHXZXBHT,0.049954014
9ARDBHBR,0.02499428
XEFPAMHL,0.024044294
IZGNISF9,0.462868546
OYPLS6JO,0.055125328
OJSJBJRQ,0.054940178
LE55R7UD,0.123818422
HEDHPEFZ,0.152444241
E3KUPM9U,0.833238385
JP2KZSZ3,0.081253433
5AX8OA22,0.826805281
RGMH57BZ,0.08096848
ID259HRE,0.096670527
MBAZDH8I,0.048047217
ASBG5UKM,0.038613513
SDKJKRXS,0.810092788
5QQNOJDV,0.807635857
KXSDR6CA,0.993812259
7R44Q4D9,0.126502624
ABVKCXPY,0.09975566
K2EXIIC8,0.842684259
K4AEVINP,0.665927026
5PWIRV9E,0.154164615
EAYV7B5K,0.053511526
RQTQFZAY,0.282801672
PRKJADRS,0.034424324
AFE9RCJZ,0.052219919
MJ6ET6NA,0.066143708
2CSWNKPG,0.175071661
3Y8BUEKC,0.221880771
WOWEFURJ,0.056500511
FBAJHCXV,0.052021086
BXUNZNBQ,0.126674894
8HIP6TJJ,0.877571797
5ONFFLVQ,0.849390032
2EXJZXJV,0.052103995
EDRRUBYL,0.055983624
EGNJOHPW,0.808247646
BNYTLPPC,0.03757378
MJPMNXRX,0.051904827
BCLIZI2G,0.023027689
JQ9G2QKJ,0.084004614
ARURVDHK,0.199629472
ZIUDQAJX,0.064633707
6JKWHHJG,0.551335955
KZJSWOBU,0.052423452
8TVY94NW,0.051212662
MWQGY9NQ,0.059583363
DLRDMMPV,0.023027689
AFQ667CI,0.051613284
QE3X4V5T,0.052573579
8PMDNWUA,0.48101571
DLGMDVAI,0.05179321
CC5ZB7TF,0.11271908
GGE2R6GC,0.051113158
Y4JYXENK,0.075881953
4QXGRYX3,0.055793516
8NWKDMYU,0.022085636
PCWKUDFR,0.5225274
6FFCQDA9,0.022773465
B3PJKPCM,0.023302149
8FDJQDWT,0.337307253
EA5NGMUR,0.051060434
ARVAFDWJ,0.171705511
SVABD2C3,0.053380223
BIBBQ9DC,0.101452369
54KQ8SVJ,0.077398757
Y93ETYVI,0.327850646
TZPGFDIF,0.059118243
84A39ZHD,0.252341654
7OHNWECG,0.824803275
87ZAFJTR,0.06697468
6ZV6PRDO,0.264356226
GDGXJIU5,0.088784439
MPWRLNME,0.480569079
LCSBBUQY,0.092111881
54JZKD8T,0.892900885
PEWZDEWA,0.052061923
9OOYVRNG,0.433849499
4UGRI4B2,0.09145183
RBCSA9BY,0.84971456
NM2DJTQ7,0.024546925
KTH2CLZJ,0.345289861
J7HBGJW6,0.022547496
9U4ARLHX,0.197897624
QRDWQTUM,0.05041362
MNA3RFR4,0.094520333
YY9WENEQ,0.353229341
O6B53RNB,0.053176763
JBSGJZUF,0.558240652
MQGG3S8D,0.069899297
QKRCYSDZ,0.024575495
